X_coordinate,Y_coordinate,state,code,name,zone,address
83.4908372314,25.2271654039,,DCX,DHANICHHA,,
80.236073,25.451955,Uttar Pradesh,KID,KHAIRAR JN,NCR,"NH-76 Banda(05192-224813), Uttar Pradesh"
80.979976,25.209491,Uttar Pradesh,KHOH,KHOH,NCR,"National Highway 76, Uttar Pradesh"
76.519879,30.418388,Punjab,KLI,Kauli,NR,"National Highway 64, Punjab"
79.63751,25.29552,Uttar Pradesh,KLAR,KULPAHAR,NCR,"Kulpahar, Uttar Pradesh"
83.430892,25.239738,,KMS,KARAMNASA,,
80.822716,23.897087,Madhya Pradesh,KHBJ,KHANNA BANJARI,WCR,"State Highway 11, Madhya Pradesh"
83.35118,25.253531,,SYJ,SAIDRAJA,,
83.184363,25.273922,,GAQ,GANJ KHAWAJA,,
83.172391,25.289359,,FOCM,FLYOVER CABIN MUGHALSARAI,,
82.924798,25.645355,Uttar Pradesh,KCT,Kirakat,NER,"Jaunpur, Uttar Pradesh"
83.055073,26.77453,,KLD,KHALILABAD,,
83.133741,26.750013,,MHH,MAGHAR,,
83.1648722766,26.757903231,,SIPR,SIHAPAR,,
83.2147,26.763075,,SWA,SAHJANWA,,
80.685594,26.017246,,MWH,MALWAN,,
83.278505,26.772224,,JTB,JAGATBELA,,
76.567029,12.401426,Karnataka,KJS,Krishnarajasagar,SWR,"Mandya District, Karnataka"
76.931759,30.837667,Haryana,KLK,Kalka,NR,"Kalka, Haryana"
,,,PNS,PILLAMSHAT,,
80.752455,25.955085,,KKS,KURASTI KALAN,,
80.801869,25.917489,,FTP,FATEHPUR,,
83.341993,26.765251,,DMG,DOMINGARH,,
84.09492,26.265917,,BTK,BANKATA,,
75.6303477966,31.4751812122,Punjab,KKL,KALA BAKRA,NR,"Dhogri Rd, Punjab"
84.906765,25.765088,,BAGL,BARAGOPAL,,
84.956774,25.764396,,ATNR,AWATAR NAGAR,,
93.754761,25.952483,Assam,KHKT,KHOTKHOTI,NFR,"Golaghat Rd, Assam"
78.2266994458,26.0352337224,,ARI,ANTRI,,
80.779037,27.862753,Uttar Pradesh,KDPS,KADIPUR SANI HA,NER,"Kadipur Sani, Uttar Pradesh"
80.788481,27.902944,Uttar Pradesh,KITN,KHIRI TOWN,NER,"Kheri, Uttar Pradesh"
82.236678,25.162718,,MNF,MANDA ROAD,,
82.569869,25.13435,,MZP,MIRZAPUR,,
82.6513464526,25.1244746744,,JHG,JHINGURA,,
82.7247816913,25.1197842638,,PRE,PAHARA,,
82.800991,25.098881,,DAP,DAGMAGPUR,,
82.874703,25.103351,,CAR,CHUNAR,,
82.947581,25.155223,,KYT,KAILAHAT,,
83.0188834607,25.1965007241,,ARW,AHRAURA ROAD,,
83.0618954504,25.2313981241,,JEP,JEONATHPUR,,
83.10921,25.27379,,NEWC,NEW WEST CABIN,,
77.747363,22.673479,,PRKD,POWERKHEDA,,
77.5462,23.049837,,ITKL,ITAYAKALAN,,
78.837282,27.156663,Uttar Pradesh,KOZ,KOSMA,NCR,"Kosma, Uttar Pradesh"
77.511077,23.093747,,MDDP,MANDI DIP,,
79.557389,11.069825,Tamil Nadu,KTM,KUTRALAM,SR,"Kuthalam, Tamil Nadu"
74.659526,20.307616,,NGN,NANDGAON,,
92.627067,24.83436,Assam,KTX,KATAKHAL JN,NFR,"Hailakandi, Assam"
82.713013,22.337584,Chhattisgarh,KRBA,Korba,SECR,"Korba, Chhattisgarh"
77.767128,22.608258,,ET,ITARSI JN,,
75.891059,16.306774,Karnataka,KSAR,KUDALA SANGAM,SWR,"NH 13, Karnataka"
77.1481127075,13.3161963923,Karnataka,KIAT,KYATSANDRA,SWR,"Tumkur, Karnataka"
73.145838,22.120086,,KSPR,KASHIPURA SARAR,,
87.33984,22.078584,,CNT,CONTAI ROAD,,
84.789851,22.286675,Orissa,KRMD,Kuarmunda,SER,"Sundargarh, Orissa"
79.6733909,23.8293873,,GEA,GHATERA,,
78.46165,17.414221,Andhra Pradesh,KQD,KHAIRATABAD DCN,SCR,"Hyderabad, Andhra Pradesh"
75.314968,29.411154,,MHUL,Mehuwala Halt,,
73.891318,30.091597,Rajasthan,ORKI,ORKI,NR,"National Highway 15, Rajasthan"
75.477006,30.337054,Punjab,HYA,HADIAYA,NR,"Khudi Rd, Punjab"
86.296949,23.779733,Jharkhand,MLQ,Malkera Junction,SER,"National Highway 32, Jharkhand"
77.711977,17.608886,Andhra Pradesh,KOHR,Kohir Deccan,SCR,"Telangana Region, Andhra Pradesh"
75.860597,29.750497,Haryana,HMQ,HIMMATPURA,NR,"Tohana, Haryana"
88.10026,23.661572,West Bengal,NBKH,NABA GRAM KANKU,ER,"Nabagram Kakurhati, West Bengal"
88.353984,23.211377,West Bengal,ABKA,AMBIKA KALNA,ER,"Kalna, West Bengal"
88.44421,23.054229,West Bengal,KMAE,KHAMARGACHHI,ER,"Khamargachi, West Bengal"
80.385122,15.851913,,IPPM,IPURUPALEM,,
76.300375,28.321249,Haryana,KNNK,Kanina Khas,NWR,"MDR 124, Haryana"
80.961528,16.649931,,NZD,NUZVID,,
79.15770702,25.99510551,Uttar Pradesh,KNH,Konch,NCR,"Kocha, Uttar Pradesh"
81.044473,16.69451,,VAT,VATLUR,,
89.416841,26.688907,West Bengal,HOJ,HAMITONGANJ,NFR,"Hamiltonganj, West Bengal"
,,,IPRA,IPRA,,
76.122339,20.904161,,KMKD,KHAMKHED,,
87.306186,22.004654,,NSI,NIKURSINI,,
75.297550556,30.0411022365,Punjab,KTKL,KOTLI KALAN,NR,"State Highway 12A, Punjab"
86.304284,20.290186,Orissa,JSRD,Jhankad Sarala Road,?,"Jhankad, Orissa"
73.524416,29.929458,,DPT,Dalpat Singhpur,,
87.33691374,22.07144398,,BLDA,BELDA,,
78.223009,24.169924,,MAKR,MALKHERI,,
77.987264,11.55092,,DC,MAGUDANCHAVADI,,
78.2603362,24.1358767,,BJQ,BAGHORA,,
78.331128,24.051525,,KYE,KHURAI,,
78.399411,24.006945,,SMRR,SUMRERI,,
72.934133,23.310434,Gujarat,KOY,KHEROL,WR,"State Highway 237, Gujarat"
72.877596,23.227583,Gujarat,JLM,JALIYA MATH,WR,"State Highway 68, Gujarat"
78.478729,23.973745,,JRK,JERUWA KHERA,,
77.760945,11.351027,,CV,KAVERI,,
78.548987,23.927214,,ISH,ISARWARA,,
,,,CPMR,CPMR,,
78.604147,23.89567,,NOI,NARIAOLI,,
76.464704,28.411947,Haryana,KSI,Kosli,NWR,"Tumna Rd, Haryana"
78.685372,23.83539,,RTZ,RATONA,,
78.74292,23.84735,,SGO,SAUGOR,,
76.678549,8.960373,Kerala,KUV,Kundara,SR,"Kundara, Kerala"
77.116577,28.613534,Delhi NCT,DEC,DELHI CANTT,NR,"Mayapuri Industrial Area Phase II/Lajwanti Garden, Delhi NCT"
78.808077,23.86705,,MKRN,MAKRONIA,,
78.872323,23.852972,,LDA,LIDHORA KHURD,,
79.504563,23.858464,,KYX,KARHIYA BHADELI,,
79.738652,23.798776,,GTY,GOLA PATI,,
79.8114389709,23.8118961525,,SAO,SAGONI,,
79.9691165912,23.8460764217,,SYA,SALAIA,,
81.276887,18.854521,Chhattisgarh,KMLR,Kamalur,ECoR,"Kamalur, Chhattisgarh"
80.3474740967,23.8831332893,,MJGP,MAJHGAWAN PHATA,,
80.4014844,23.8343563,,KMZ,KATNI MURWARA,,
85.732482,22.294845,Jharkhand,KNPS,Kendposi,SER,"National Highway 75, Jharkhand"
80.580557,26.116562,,BKO,BINDKI ROAD,,
80.625838,26.074302,,KSQ,KANSPUR GUGAULI,,
73.140769,18.539932,Maharashtra,NGTN,NAGOTHANE,CR,"Raigad, Maharashtra"
86.192157,23.820218,Jharkhand,KNF,Khanudih,SER,"Bokaro, Jharkhand"
78.216912,24.234023,,AGD,AGASOD,,
78.265477,24.330273,,KOA,KARONDA,,
78.2889,24.378687,,MXS,MOHASA,,
76.498091,28.187268,Haryana,KORI,Khori,NWR,"State Highway 26, Haryana"
78.321791,24.44965,,DUA,DHAURA,,
78.341911,24.547359,,JLN,JAKHALAUN,,
78.361937,24.608534,,JRO,JIRON,,
78.395791,24.688222,,LAR,LALITPUR,,
78.392945,24.78059,,DWA,DAILWARA,,
78.400513,24.870821,,JHA,JAKHAURA,,
76.160353,25.506883,,GKB,GHATAKA VARANA,,
83.910183,26.21389,Uttar Pradesh,LRD,LAR ROAD,NER,"Deoria, Uttar Pradesh"
75.162817,30.236037,Punjab,LHM,LEHRA MUHABBAT,NR,"National Highway 64, Punjab"
75.562875,21.018115,,JL,JALGAON JN,,
